00166d72395f,1366718024,1373861368
00166db12222,1368156347,1373865111
00166db90a76,1366766867,1373845618
00166dbd3276,1366717535,1373853501
00166dbd7b5a,1366785855,1373861671
00166dbdff1c,1366762793,1373865697
00166dc06deb,1366763098,1373862844
00166dc08799,1366761071,1373860785
00166dc149e8,1366768646,1373863186
00166ddf562e,1366718208,1373861366
00166df0017e,1366966869,1373863194
0016ead1a4e6,1366722036,1373544701
0017b29f1e01,1366716255,1372425989
0017c381cff9,1366717021,1372638626
0017c4703d0a,1366765566,1373866111
0017cae04f35,1366779894,1373903913
00186035281e,1366770765,1372931190
0018603fcb37,1366761390,1373866364
0018deae1c2c,1366804590,1373865090
001a96562ba3,1366724621,1373863731
001a9836bd1d,1367118653,1373866513
001a983d8c6e,1367244131,1373866302
001a9864f203,1366717943,1373847308
001b9e762552,1366716355,1373720578
001cb31c684d,1366887069,1373277855
001ccce9b910,1366721942,1373866473
001dfee1e7e3,1366720949,1373860666
001e651fe486,1366719009,1373858292
001e653483ac,1367830562,1372915801
001e65e7e59c,1366940527,1372042694
001ead2360f1,1366969312,1373841358
001f3ccc7091,1366715158,1373696965
001f5b5492da,1367154178,1373854552
002100b9b724,1366724047,1373815234
002100ecf834,1366719718,1373865266
00215d90fce8,1366722535,1373032407
00215d9a1d5e,1366787206,1373797955
00216a82b292,1366866932,1373781703
0021e99201e6,1366722841,1373556201
0021e9b3aa75,1366720109,1373519675
0022fa8db604,1366715209,1373864085
0022fab2fa18,1366724266,1373853705
0022fadbed30,1366715100,1373859826
0022fb5af400,1366723660,1373643887
002312d16ce2,1366769584,1373859010
00231439f05c,1369265999,1373501312
0023764a41c5,1366766017,1373620707
002376663e73,1367288523,1373863377
00237666de85,1366717691,1373690270
002376976250,1366716426,1373862161
002376b9edca,1366720320,1373864951
0023b131520f,1366716213,1373845979
0023b132c33c,1366769649,1373865667
0023b13a34b6,1366718263,1373841690
0023b1a85492,1366715964,1372554058
0023b1bf803f,1366716566,1373593043
0023df1e9bcb,1366796874,1372847787
0024233c9835,1366717236,1373864988
0024236658d0,1366855039,1373865579
00242367f75e,1366724598,1373861338
0024236dc687,1366766230,1373848094
0024237b5c1f,1366772282,1373153802
002423b396f1,1366717327,1373862048
002423b3b013,1366760672,1373866822
002423c5db01,1366721268,1373858748
002423cc8305,1366764336,1373860442
002423d5c665,1366762588,1373377367
002423dc90e3,1366766493,1373849717
002423f069a3,1366761003,1373857488
002423f4b2d8,1366717352,1373863392
00242ce6a02a,1366782189,1372315421
0025d3270a8d,1366767339,1373808233
0026088f1303,1366715124,1373866250
002637817fe5,1366716750,1373771770
0026820ed04e,1366719475,1373760516
002682263359,1366766442,1372169792
0026b0c8e3cd,1366733560,1373505442
0026b0cdc114,1366716004,1373807739
0026bbf662a1,1366715865,1373865322
0026c62ecafc,1366739072,1373865748
0026c665d4a2,1366724683,1373863915
0026c70d4f80,1366719316,1373865549
0026c78aae42,1366715595,1373592984
0026fc7996fb,1366716241,1373866568
0026fc987fc3,1366722874,1373861745
0026fcf8ea28,1366716636,1373857323
002701f1f8ca,1366715816,1372895446
00270211819b,1366715191,1373856363
0027105ec5cc,1366727524,1373866571
002710736de0,1366764403,1373862375
002988d789b5,1366726092,1373280453
00376d2453f4,1366716106,1373718477
00376d3cda6f,1366759884,1373861799
00376d4125f4,1366768830,1373546526
00376d5068c8,1366761626,1373708644
00376d59aa2e,1366724326,1373819316
00376d5eee4d,1366764101,1373859087
00376d6d53ea,1366718837,1372545846
00376da5c94a,1366715303,1373845508
00376da98898,1366726001,1373866412
00376db443ee,1366716315,1373773629
00376dbe2bbc,1366764804,1373860854
00376dc4bd2a,1366761000,1373859619
00376dd0592e,1366763369,1373864595
00376de78a87,1366723367,1373857975
00376def7852,1366718193,1373798745
00376df32921,1366720695,1373844558
00376df713e6,1366769608,1373851017
00376df93b48,1366772584,1373851497
00376dfa67fb,1366716366,1372345744
00376dfcd42f,1366764846,1373865268
0087157a2025,1366726037,1373860159
00886501b1c0,1366715135,1373601548
00886515ec37,1368605046,1373851162
0088651da919,1366716214,1373860023
008865422d3c,1366765328,1373862016
00886543ff89,1366717011,1373354936
0088654a149b,1366721293,1373860983
0088654efba6,1369181931,1373861675
0088655a60ce,1366766013,1372585487
00886564929e,1366720041,1373863413
0088656a3291,1366715829,1373095216
00886575bf3d,1366717552,1373596976
0088657628ba,1366755128,1373852097
008865763d1c,1366721918,1373854028
0088657748e6,1366717712,1373862369
0088657830be,1366719475,1373862724
008865785916,1366753779,1373859658
008865785c97,1366719399,1373865614
008865786951,1366728336,1373798906
00886578babc,1366717150,1373865037
0088657a5b37,1366716358,1373866798
0088657b663b,1366761270,1373626603
0088657ba5f9,1366759980,1373620359
0088657bdce2,1366720559,1372566670
0088657e13a9,1366763706,1373860116
0088657f9e1e,1366722201,1373860184
00886593f244,1366718570,1373865777
008865941560,1366768703,1373861161
008865aadfd7,1366716306,1373863796
008865ae98c8,1366763356,1373860341
008865b2cef8,1366715127,1372460563
008865ce2f0d,1366720827,1373863521
008865d0a277,1366761721,1373865356
00904c248491,1366762939,1373860938
00904c4a0bc6,1366715349,1373861385
00904cc50034,1366716169,1373707140
00904cc51238,1366724582,1373866884
0097a900a321,1366718301,1373844542
00aa70be7cf8,1366715312,1372437881
00aa70becf83,1366760903,1373779414
00aa70cdc534,1366764808,1373706289
00c610025bbd,1366716157,1373857306
00c6105a0969,1366716257,1373542634
00c610a21918,1366767390,1373848404
00c610c99f3e,1366724492,1373754255
00c610d44764,1366793239,1373860636
00da3616deeb,1366720195,1373803464
00e45c095e8a,1366726238,1369557750
00e68cc684ef,1366773541,1373846728
00eb2d249244,1366729012,1373861900
00eb2d369a2b,1367411113,1373865721
00eb2d3f203f,1366761129,1373801814
00eb2d5e38fc,1367455042,1373847403
00eb2da74b2c,1366763338,1373814528
00eb2dc69220,1367820064,1373864346
00eb2dcc4fb2,1368425397,1373866218
00eb2dcdb725,1366761354,1373866695
00eb2dd8ae3e,1367059812,1373865793
00eb2de00a7b,1367326545,1373860247
00eb2de3dc0d,1369033433,1373275608
00f4b902bfbe,1366716626,1373861192
00f4b90c9d6e,1366715666,1373862852
00f4b9108f65,1366759321,1373865836
00f4b930e66e,1366763456,1373866100
00f4b93cbc91,1366720739,1373865784
00f4b94575b3,1366718019,1373861164
00f4b956ba48,1366715648,1373795954
00f4b95ea74b,1366721112,1373729556
00f4b9651f0d,1366762122,1373864968
00f4b96f8f6c,1366730480,1373860285
00f4b9acff5d,1366715124,1373858965
00f4b9ad5847,1366761615,1373866575
00f4b9ad8302,1366730378,1373866437
00f4b9afd3a4,1366768388,1373863636
00f4b9c4dae5,1366757648,1373866923
00f4b9c53d12,1366767851,1373856233
00f4b9d53450,1366716538,1373517219
00f4b9df4d40,1366763437,1373621520
00f4b9e757c8,1366767756,1373606674
00fdba88dbbe,1366779780,1373815609
040cce983c6c,1368411781,1373858800
0415524918b1,1366760445,1372418384
041552e7e68f,1366715610,1373708442
041552eb4b4e,1366715547,1373808214
041552ee827f,1366721118,1373755305
041552f1af33,1366788427,1373817795
041552f371c0,1366715465,1371796909
0446654fef10,1366720754,1373610709
044665569019,1366719345,1373850083
0446655a247e,1366767940,1373862398
0446657436f2,1366732949,1373771234
044665be87c3,1366721255,1373860539
044665dfe5b7,1366716261,1373856080
045453d04ac4,1366719683,1373854210
045a95f905a4,1366761215,1373706819
045a95f98b0a,1366948319,1373857248
045a95f9a323,1366718324,1373811075
045a95f9d945,1366715974,1370668073
045a95fa32b6,1366760900,1373618406
045a95fa454c,1367050049,1373676791
04a82a4d19a8,1366763393,1373809168
04c06fb73cc9,1366780057,1373713642
04c06fbada46,1366718318,1373866550
04f7e4316f85,1367476178,1373706064
04f7e44c787e,1366763398,1373903577
04f7e45e99cc,1366771509,1372406660
04f7e479eea9,1366785763,1372736180
04f7e494ae4a,1366763357,1373866582
04f7e4b86f7d,1366722115,1372811038
04f7e4c1a3f7,1366717750,1373699480
04f7e4c9ba87,1366719139,1373855773
04f7e4ce7c41,1366716450,1372511513
04f7e4d3c946,1366724935,1373864657
04f7e4db00c3,1366717053,1372244068
04f7e4df4f7f,1366715210,1373861769
04f7e4e5441e,1366715478,1372046483
04fe31099d87,1366723270,1373865968
04fe310e2385,1366719764,1373861456
04fe311a7ca2,1366724504,1373552746
04fe312b3732,1366767034,1373861747
04fe312db8d4,1366716432,1373002727
04fe31d8c1d3,1366774628,1373673394
04fe31e8d986,1366720527,1373539356
04fe31f57308,1366718822,1373859810
080028120358,1366759572,1373461886
08002873e117,1366718836,1369789741
080028ac959a,1366715493,1373855404
0808c2272011,1366715184,1373866875
0808c2338818,1366762312,1373862555
0808c23f5cea,1366775646,1373440725
0808c26befe1,1367039076,1373272043
081074e1ff43,1367202212,1373861417
081075ea98d5,1366721157,1373862647
081075eaab63,1368153292,1373719656
081076049c0f,1366718054,1373849339
08107604e7de,1366772808,1373811130
08107622260b,1366721162,1373864075
081076322c9f,1366763557,1373866544
081076651b8b,1366723890,1373865937
083e8ea8a6eb,1367201927,1373798598
08606e301c05,1366864835,1373865680
08606e3ff9cf,1367198347,1373006898
08606e9ab139,1366716782,1373841864
08606ea06761,1366717104,1373866842
08606ea2701d,1366718533,1373866452
08606ea2baf9,1366767079,1373864502
08d42b115cee,1368161490,1373863701
08d42b6c2f86,1366716119,1373856793
08d42b6d3d01,1366774607,1373818743
0c37dc047711,1366717683,1373761315
0c37dc225974,1366762423,1372812274
0c37dc26ff5e,1366715991,1373866238
0c37dc276e75,1366773921,1373605532
0c37dc4c42b0,1366729113,1373685525
0c37dc516902,1366784250,1373848293
0c37dc5256e3,1366760819,1373793178
0c37dc5593cd,1366725420,1372865017
0c37dc64f34c,1366715838,1373866335
0c37dc73f091,1366717652,1373864147
0c37dc8f16bb,1366718085,1373860910
0c37dc928254,1366857463,1373715756
0c37dc9ad70b,1366882793,1373165789
0c37dca67e24,1366718163,1373805114
0c37dcb06c0f,1366767053,1373380969
0c37dcb73fc5,1366715608,1371394592
0c37dcce165d,1366715704,1373865864
0c37dcd2b590,1366715979,1373863036
0c37dcd9a263,1366727123,1373437655
0c37dce3f47f,1366716415,1373862506
0c37dce4a0f5,1366761105,1373861683
0c37dce606f4,1366768513,1373465231
0c37dce8dd00,1366724546,1373862746
0c37dcec2183,1366728643,1373864753
0c37dcee75e4,1366772982,1373352314
0c37dcef766e,1366715751,1373864559
0c37dcefef27,1366777258,1373809053
0c37dcf25607,1367206700,1373848114
0c37dcf80200,1366715400,1373855669
0c37dcf89751,1366804826,1373621306
0c37dcf8e0f3,1366717903,1373864363
0c37dcf8f5db,1366760655,1373862653
0c37dcf9f338,1366760353,1373840900
0c37dcfcf531,1366777173,1373856009
0c37dcfe69c7,1366763649,1373866347
0c37dcfec889,1366728113,1373863031
0c715d03c552,1366718634,1372589387
0c715d0a1d50,1366715712,1373233564
0c715d470a2d,1366778081,1373866110
0c715d4e6ff5,1366718379,1373760670
0c715dc60695,1367127209,1373866155
0c715dc60871,1366937458,1373865689
0c715dc61097,1366759363,1373861970
0c715dd106bc,1366715905,1372520872
0c715de7b424,1366789954,1372256992
0c74c202139c,1366716177,1373865720
0c74c2077210,1366760284,1373855791
0c74c20837c8,1366761913,1373856902
0c74c208df52,1366774590,1373616668
0c74c209a37d,1366777956,1373865841
0c74c21728d9,1366762101,1373621412
0c74c21827f8,1366773099,1372600880
0c74c2772ee3,1366715505,1372394531
0c74c277de82,1366717456,1373859345
0c74c282d038,1366718138,1373866542
0c74c2843cb3,1366798558,1373863338
0c74c2853f67,1366853322,1373860506
0c74c287e3b0,1366762526,1373862579
0c74c288bd00,1366760556,1373615928
0c74c2982fec,1366796968,1373693165
0c74c2a75c79,1366764273,1373866575
0c74c2b00739,1366777578,1373856025
0c74c2b3acc4,1366716759,1372402173
0c74c2b4467d,1366765764,1373866517
0c74c2b9d48e,1366715217,1373857374
0c74c2bb9048,1366771900,1373866244
0c74c2bc02f5,1366715125,1373848483
0c74c2be2a3b,1366723304,1373840350
0c74c2cdce87,1366768168,1373860621
0c74c2d58040,1366762323,1373861336
0c74c2d68f71,1366715203,1373111006
0c74c2ddb091,1366718128,1373853022
0c74c2de4f84,1366717721,1372225524
0c74c2de6397,1366725480,1373863317
0c74c2e60010,1366721853,1373538024
0c74c2e9f016,1366774177,1373866564
0c74c2ed465f,1366769258,1373864333
0c771a0a9434,1366716357,1373865209
0c771a3f0df8,1366715657,1373859835
0c771a3fd8c3,1366720169,1373174356
0c771a403153,1366763862,1373685746
0c771a4069c3,1366763132,1373865755
0c771a42cca4,1366788829,1373773418
0c771a43359d,1366718547,1373518193
0c771a43f0af,1366759614,1373789023
0c771a460627,1366767877,1373846289
0c771a467d91,1366715738,1373864365
0c771a4708bb,1366728706,1373332953
0c771a4889c5,1366774737,1373866851
0c771a4a481e,1366715846,1373813833
0c771a4a906f,1366715659,1373848914
0c771a4bfd61,1366715742,1373852195
0c771a4f2215,1366719902,1373862473
0c771a4f3d2a,1366716346,1373860212
0c771a50a07b,1366715844,1373864220
0c771a514906,1366771152,1373866071
0c771a519faf,1366781073,1373865747
0c771a51ff95,1366715349,1373862287
0c771a526773,1366721558,1373860535
0c771a527273,1366718649,1373861534
0c771a537b29,1366715681,1373812968
0c771a53961f,1366765058,1373859423
0c771a54209a,1366728754,1373866301
0c771a561fee,1366773649,1373866480
0c771a56bca2,1366716671,1373552177
0c771a57e84d,1366732447,1373624099
0c771a58d801,1366764075,1373809984
0c771a5a348f,1366776410,1373863206
0c771a5ba212,1366728263,1373850512
0c771a5bab99,1366765899,1373866482
0c771a5ceaf3,1366715508,1373866880
0c771a5de7a0,1366717248,1372853131
0c771a5f3d8f,1368349040,1373863577
0c771a5f9a9e,1366719007,1372767103
0c771a619b3f,1366717634,1373862075
0c771a62b3c8,1366719260,1372782203
0c771a62e54b,1366716746,1373775397
0c771a6444aa,1366716847,1373622140
0c771a6559e3,1366716295,1373811743
0c771a6a1302,1366718313,1373847830
0c771a6afe1a,1366716901,1373864066
0c771a6c27b2,1366728202,1373856612
0c771a6cc5f6,1366716098,1373858201
0c771a6e551f,1366717861,1373866858
0c771a6f5cd2,1366761417,1373707405
0c771a6fdc24,1366768876,1373809703
0c771a7125b5,1366727840,1373861365
0c771a726dc6,1366773520,1373855155
0c771a7361a4,1366764314,1373862405
0c771a745d70,1366715686,1373865097
0c771a746b6e,1366770154,1373845110
0c771a767d06,1366770615,1373687426
0c771a79c1e1,1366761814,1373866510
0c771a7c986a,1366760920,1373861297
0c771a8754b9,1366760537,1373783144
0c771aaeb3d3,1366761099,1372909858
0c771ac61338,1366789299,1373866648
0c771ad5a2f1,1366720325,1373859573
0c771ae5a693,1366776281,1372742023
0c771aefac47,1366716040,1372411490
0cdfa483c44f,1366762111,1373862742
0cdfa4ec0c8c,1366767958,1373850736
0cdfa4ec19cc,1366766631,1371960730
0ec89f515805,1366763230,1373858655
100ba9696464,1366762406,1373087199
101c0c01e42f,1367729363,1373864293
101c0c20ac15,1367406599,1373864020
101c0c2159e0,1368770678,1373864891
101c0c445a2d,1368185525,1372573017
101c0c582d82,1368616199,1373753311
101c0c5d2963,1366718896,1373861208
101c0c5d6e7a,1367567334,1373867049
101c0c6cfb2b,1366725343,1373797139
101c0c70abc0,1366716781,1373860964
101c0c78088f,1366780549,1372592144
101c0c81c72e,1369216109,1373863548
101c0c83730f,1366724283,1373866841
101c0c84e671,1366715150,1373540298
101c0c8f78be,1369037669,1373858976
101c0ca06d30,1366716935,1373866811
101c0caa7aab,1366715697,1373589178
101c0caccb90,1368333023,1373794994
101c0cb4c15d,1368430705,1373862351
101c0cebb332,1366717731,1373865657
101c0cebb5d8,1366794853,1373101766
101c0ceca089,1367540218,1373865806
101c0ced3359,1367900909,1372691733
101c0cf140ca,1367048597,1373866611
101c0cf15426,1366726568,1373866453
101c0cf24fef,1367403255,1373865175
1040f3a969b8,1366763960,1373852869
10683f331ac1,1366776259,1373866478
10683f33d2d3,1366721835,1373862143
10683f37d3ff,1366720427,1373858715
10683f39a0ed,1366716114,1373863693
10683f3a0086,1366767669,1372319370
10683f3a0b01,1366722403,1372209083
10683f3aa147,1366723050,1373551971
10683f3adfa0,1366719395,1373863644
10683f3e0661,1367884383,1373703435
10683f3ed05c,1366721846,1372482479
10683f3fc537,1368718338,1371532814
10683f44e0bf,1366856273,1373863599
10683f44ea5a,1366767005,1372815467
10683f451c33,1366716975,1373855931
10683f461c5e,1368330683,1373865426
10683f4634ca,1366762257,1372836985
10683f4894fc,1366716326,1373863346
10683f499711,1366769179,1373849959
10683f4b1469,1366715457,1373864036
10683f4b5e4c,1366716447,1372284628
10683f4e90ae,1366715143,1373822138
10683f4ecb8d,1366716381,1373866774
10683f4f8596,1366716048,1373903619
10683f4fd9ae,1370846989,1373848449
10683f500ba5,1366762515,1373620976
10683f6f94b6,1366850788,1373858238
10683f6fa36d,1366720143,1373751822
10683f6fb107,1366726636,1373862038
10683f7043f5,1366730656,1372905329
10683f70d9a3,1366725751,1373706562
10683f711b8a,1366715577,1373860002
10683f714a42,1366730748,1373866761
10683f72f2ba,1366717149,1373861375
10683f7358c5,1366716270,1373860650
10683f745ce1,1366757624,1373430243
10683f748460,1366719752,1373863634
10683f7613a0,1366761326,1373708332
10683f7755fa,1366730929,1372760369
10683f79bdab,1366715256,1373532401
10683f79f568,1366718083,1373866258
10683f7cf78c,1366723000,1373860289
10683f7d264f,1366715312,1373863407
10683f7d2ac9,1366784122,1373866575
10683f7d758a,1366717101,1373865678
10683f7d8703,1366720275,1373846769
10683f8192ed,1366715378,1373850835
10683f84988b,1366715341,1373809376
10683f86b1bf,1366725256,1373861611
10683f87766f,1366772309,1373857535
10683f878fbb,1366763718,1373863310
10683f892c6a,1366721186,1373685341
10683f896f49,1366715937,1373168274
10683f89a623,1366761220,1373763966
10683f8a0fe6,1366783968,1373859363
10683ffc1abc,1366718411,1373797602
10683ffc31e8,1366717969,1372456479
10683ffcfb55,1366717340,1373809246
1093e932a072,1366729094,1371781123
109add1f747b,1366770963,1372160730
109add344aee,1366716542,1373863134
109adddd4408,1366719002,1373637282
109addeb8051,1366715498,1373848859
109addfd869c,1366772514,1373859864
10bf48c1641d,1366782371,1373863127
10bf48d0db85,1366717215,1373867017
10bf48e7f821,1366722422,1373860891
10bf48ed5757,1366722084,1373855433
10c61f510141,1367987023,1373855507
10c61f512605,1367488605,1373861439
10c61f51940e,1366765729,1373608837
10c61f5462a5,1366720024,1373547089
10c61f56717c,1366765236,1373857614
10c61f56bca5,1366721069,1373863365
10c61f9d5407,1366716726,1373862553
10c61fa46f8c,1366789416,1373599845
10c61fa753ca,1366723722,1373846709
10f96f890893,1366715837,1373866810
10f96f8f9389,1366720748,1373767588
10f9ee6818a7,1366718383,1373593651
12345604ac2b,1366772663,1373861704
123456478ad9,1366720002,1373796033
1234566522cd,1366761313,1373864694
123456b0456f,1366768717,1373085261
14109f01cdc8,1366716599,1373863608
14109f1c7bff,1366715539,1373861019
14109f5384b9,1366762307,1373866191
14109feee4c6,1366768574,1373863384
14360549f1e3,1366717054,1373865651
1436054a2dee,1366722418,1373859310
1436054ac2e5,1366715593,1373449136
1436054acceb,1366716060,1373861183
1436054ad266,1366733489,1373860219
1436054ad822,1366768089,1373864874
1436054ad98f,1366781866,1373865358
1436054af30f,1366718770,1373791998
1436054bac23,1366778799,1373866221
1436054bc1f7,1366762654,1373713400
1436054bd41f,1366715672,1373860851
1436054bf565,1366715449,1373787762
1436054c8a01,1366716375,1373342010
1436054d2b55,1366782453,1372738134
1436054f7dbc,1366796889,1371703154
145a0528a1a7,1366760864,1373848158
145a052ce6c8,1366761288,1373860132
145a052e88af,1366715538,1373865351
145a05314107,1366719554,1373851316
145a0531bc35,1366761241,1373857917
145a05339545,1366715414,1372673942
145a05369259,1366718369,1373536346
145a05556c52,1366720183,1373690852
145a0556969e,1366715718,1373864200
145a0556a118,1366761826,1373861157
145a05582245,1366764147,1373866926
145a05652b9f,1366715736,1373622018
145a056d551f,1366724985,1373866635
145a056ee715,1366715120,1373582145
145a056fdebe,1366763105,1373800665
145a05727edb,1366716636,1373866942
145a0575c298,1366716105,1372474559
145a0575d16b,1366771765,1373859890
145a05830f0b,1366770608,1373270395
145a0583f437,1366720790,1373326337
145a0584eea4,1366764646,1373863941
145a0597e288,1366720302,1372583705
145a05a9b13c,1366715568,1373103987
145a05b50c5a,1366769730,1372641298
145a05bf2c0c,1366725726,1373117729
145a05c7912d,1366726012,1373862947
145a05d5b223,1366759850,1373845958
145a05d78bea,1366718510,1373684392
145a05d974e7,1366775121,1373866475
145a05dd6d0a,1366717254,1373629700
145a05e1948e,1366767141,1373619374
145a05e2a68d,1366726705,1372390974
145a05e43087,1366716484,1372393485
145a05e466cf,1366716100,1372997147
145a05e46a0d,1366716524,1373861619
145a05e56117,1366715515,1373810413
145a05e5e9ae,1366715525,1373861055
145a05e9c040,1366761413,1373863937
145a05e9d167,1366722466,1373864698
145a05e9ff89,1366718886,1373861692
145a05ea04d2,1367039400,1373782558
145a05ea29ec,1366768604,1373866153
145a05ea2a3d,1366727365,1373864839
145a05ed58e7,1366761495,1373776780
147dc50441f2,1366718412,1369297370
147dc5100814,1366715540,1372582735
147dc5107f7b,1366718654,1373854419
147dc5461f1b,1366742580,1373862493
147dc5469a98,1366724200,1373866549
147dc59f049f,1366726455,1373846918
147dc5a0234b,1366715640,1373865426
147dc5a27875,1366715682,1373159866
147dc5b4d7d7,1366725847,1373864946
147dc5c28970,1366717588,1373858248
147dc5ff8c17,1366716577,1373865613
148fc6088ff7,1366763011,1373862254
148fc60d945c,1366715617,1373866012
148fc62af8eb,1366715650,1373781288
148fc63fe6fc,1366715855,1373864947
148fc6416ea6,1366715947,1373810536
148fc653a74c,1366770187,1373859198
148fc65be71b,1366760953,1372655547
148fc65c53ba,1366725723,1373615264
148fc65f703d,1366717832,1373866945
148fc664fe43,1366763575,1373866887
148fc66c51fa,1366762911,1373866540
148fc66dd0c1,1366780657,1373866804
148fc67502ee,1366854832,1373863568
148fc67bb4a2,1366715792,1373160748
148fc67dba7c,1366734380,1373820846
148fc67f769d,1366765763,1373860442
148fc68bb2ab,1366790280,1373601933
148fc68c433e,1366716566,1373866756
148fc6b54d92,1366761136,1373866595
148fc6c1e8f5,1366768518,1373860201
148fc6c91570,1366718609,1373866601
148fc6ca9624,1366764634,1373864237
148fc6cc40a2,1366773245,1373850449
148fc6cc7771,1366715795,1373451996
148fc6d38e35,1366722358,1373239130
148fc6da58df,1366768377,1372570821
148fc6e1f50f,1366715263,1373861426
148fc6e8abce,1366762484,1373867011
148fc6eda82c,1366717829,1373866384
148fc6f1d9e1,1366716001,1373866600
149fe80b6daf,1366715916,1372900643
149fe85db4c0,1366717373,1373811701
149fe8dd8572,1366763182,1373856931
149fe8e01592,1366767748,1373866891
149fe8e143db,1366715877,1373535832
149fe8e57906,1366774482,1373860737
149fe8e58f5d,1367641108,1373851950
149fe8ee3bdc,1366768120,1373853673
14f42a0dcef6,1366715177,1373635978
14f42a0fdd8e,1366781651,1373420099
14f42abc754d,1366715154,1373861625
14f42ac63f38,1367475969,1373542377
18002d2c7806,1366763196,1373777937
18002d2e9705,1366716714,1373859741
18002d308044,1366735061,1373863370
18002d3143a7,1366769383,1373719747
18002d317c8c,1366762231,1373809452
18002d3386e4,1366719031,1373860697
18002d361e07,1366718567,1373844113
18002d3de698,1366718627,1373860161
18002d4420ae,1366718760,1373759991
18002d45427f,1366719286,1373601857
18002d4bb8b3,1366859985,1373864706
18002d745014,1366767445,1373676890
18002d89cdd9,1366716502,1373710420
18002d8c544e,1366716380,1373860851
18002d9afa82,1366724419,1373863682
18002ddc38e2,1366719761,1373850013
18002ddc921f,1366762207,1373855394
18002ddea428,1366719200,1373866739
18002de1cf33,1366721383,1373860763
18002dfd8eda,1366716158,1373794271
18145646bbc5,1366715484,1373866569
181456a277a3,1366717303,1373533540
1820328e2a1a,1366717614,1373615145
182032a914a7,1367384652,1372317384
182032b19a2d,1366760345,1373861600
1834510208fe,1366760888,1373536754
1834511ad51a,1366770376,1373861573
183451381e88,1366767713,1373861434
1834515073a0,1366762985,1373801314
18345152a54d,1366762950,1373840443
18345156bbd9,1366795728,1373796304
183451738f6e,1366715107,1373709869
183451a75e43,1366715748,1372670098
183451cb99f7,1366715699,1373852707
183451d0c919,1366762981,1373862927
183451e20774,1366716293,1373866280
183451ea3959,1366715902,1373864860
183451ebd8a0,1366715621,1373863633
183451eee767,1366715625,1373860921
183bd22a1393,1370154219,1373820327
183bd2469abb,1366851463,1373851796
183bd24c7217,1366856672,1372938897
183f47131c67,1366717385,1373861192
183f47132afb,1366718598,1373860574
183f4743b76e,1366768167,1373865187
183f47b03954,1366761321,1373860101
